trade_date,hsgt_north_money,hsgt_south_money,north_holding_value,north_flow,north_flow_ma5,north_flow_ma10,north_flow_ma20,north_flow_ratio,cumulative_flow,cumulative_flow_ma52,yoy_change,qoq_change
20200327,-3761264744.8050113,16704110779.418753,8669505554.760681,1876795812.558066,718661834.1029505,303466636.90531653,131689367.87871392,14.251688217431473,-3761264744.8050113,-7970113065.772808,-0.5389675028712622,-0.5455620098726928
20200330,-4535053943.908585,17267463347.832542,-4715259489.396888,-773789199.1035733,748337059.1177609,253075210.52429634,115967952.90054746,-6.672439926288639,-4535053943.908585,-7906926643.009706,-0.42012528905197144,-0.38774506298733635
20200331,-5779708647.220001,16721980132.724943,-11050581822.285805,-1244654703.3114166,325484934.43434554,226486111.77138543,96227436.20821619,-12.934509661238842,-5779708647.220001,-7859755176.731008,-0.2979506874369763,-0.04491233863379995
20200401,-7558428896.12428,16516572988.74765,-9962456217.563625,-1778720248.9042788,-301386687.1075004,93043412.88856873,-34225367.064210035,51.970815844494254,-7558428896.12428,-7837412826.314458,-0.13323066854169607,0.3406079660235788
20200402,-6062384584.6350975,15963720654.504683,-7650567951.35693,1496044311.4891825,-84864805.45440397,204917794.73300177,83381039.80569243,17.942260194589792,-6062384584.6350975,-7777981966.295816,-0.33764622103526953,0.6117941692374487
20200403,-5408018928.28104,15856260139.360315,-23801635748.3865,654365656.3540573,-329350836.6952057,194655498.70387226,112521010.76242566,5.815497496158031,-5408018928.28104,-7713552769.469947,-0.38252903176783304,0.19249274543801387
20200406,-5463603599.191495,15702242997.267445,8393057955.502564,-55584670.91045475,-185709931.05658197,281313564.03058934,133624649.55515876,-0.4159761772659319,-5463603599.191495,-7642096653.222737,-0.4047922263694619,-0.05469221154954762
20200407,-5183634972.871675,16092073263.402115,-5807105644.739825,279968626.3198204,119214734.86966543,222349834.65200534,123674089.58383016,2.2637613687873475,-5183634972.871675,-7570829118.332768,-0.41688422402313074,-0.3141914749598721
20200408,-6309124020.170052,16747227636.46192,-3140927519.7303095,-1125489047.298377,249860975.1908458,-25762855.958327435,50716531.9545639,-22.191758858959126,-6309124020.170052,-7561117157.403258,-0.07411375822979249,0.040700063166613676
20200409,-3863372040.553225,17445069541.8569,4879451257.076557,2445751979.6168265,439802508.8163746,177468851.68098515,121127133.72251026,20.191611115142802,-3863372040.553225,-7521123902.700956,-0.3499313135127303,-0.285621575703099
20200410,-3734150858.5779977,17163985528.567749,-14692605605.896599,129221181.97522736,334773613.9406086,2711388.622701311,153089012.76400897,0.8440918106541418,-3734150858.5779977,-7472375941.957442,-0.404350907125665,-0.31654066939801817
20200413,-3624756063.973105,17059374591.695486,385011713.5845585,109394794.60489273,367769507.0436781,91029787.99354792,172052499.25892216,0.6358221768128127,-3624756063.973105,-7444624502.897756,-0.28475197002046415,-0.3007308417851361
20200414,-2898989440.074413,16217655495.58501,-6155198237.07723,725766623.8986921,456929106.5594524,288071920.7145588,257279016.24297214,2.8209320546114194,-2898989440.074413,-7395068410.051143,-0.4705918439540485,-0.5405084080125159
20200415,-2417980208.3376994,15814720462.336916,5566131502.1596985,481009231.7367134,778228762.3664706,514044868.77865803,303544140.8336134,1.584643440705966,-2417980208.3376994,-7297067437.071555,-0.6782046451974306,-0.37412701056058506
20200416,-2194096184.058568,16297146278.885645,-23905189624.385235,223884024.2791314,333855171.2989315,386828840.0576529,295873317.3953274,0.7566887959010904,-2194096184.058568,-7175374726.87665,-0.7425409490789212,-0.412424332290072
20200417,-2984570639.50388,17104937690.659761,-4572427769.817346,-790474455.445312,149916043.81482363,242344828.87771598,218500163.79079413,-3.617729349631803,-2984570639.50388,-7032906680.805198,-0.7128262520734305,-0.1766147605992321
20200420,-2513102282.367884,16487763254.7198,-9043929296.681076,471468357.13599586,222330756.32104427,295050131.682361,288181847.85647523,1.6360099036175373,-2513102282.367884,-6874612060.864949,-0.7661016887726797,-0.13311092216211162
20200421,-631077785.8928504,16191531125.143354,3565336163.270134,1882024496.4750338,453582330.8363126,455255718.69788235,338802776.67494386,5.5549264234061955,-631077785.8928504,-6680478861.746135,-0.9411637570103847,-0.7390062235758743
20200422,714342260.2621272,16178328246.66389,5557652585.996573,1345420046.1549776,626464493.7199653,702346628.0432179,338291886.0424453,3.9770981855183143,714342260.2621272,-6492711379.28348,-1.0789366246866103,-1.3255747243225955
20200423,2307528886.9015245,16318408826.073694,-4307224283.938431,1593186626.6393974,900325014.1920185,617090092.7454748,397279472.21323,4.010241500180743,2307528886.9015245,-6280592757.342454,-1.2645447973703579,-1.7731527129426903
20200424,1796313210.4703393,15913607066.112871,-4966162789.19603,-511215676.43118525,956176769.9948441,553046406.9048336,277878897.76376754,-1.8397067231272224,1796313210.4703393,-6074091734.394166,-1.200890790150183,-1.7147791886838069
20200427,806708390.2117584,16125637588.344915,-138603617.31918442,-989604820.2585809,663962134.5159286,443146445.41848624,267088116.7060171,-3.70516229798361,806708390.2117584,-5902571680.704381,-1.0994422012542984,-2.278302624882328
20200428,680921470.1121103,15888717914.809458,-8149316509.01755,-125786920.09964812,262399851.2009922,357991091.01865226,323031505.8666056,-0.38939520701609603,680921470.1121103,-5690948773.381743,-1.0659585865214154,-0.046785402473253024
20200429,736646382.4008049,15881491779.370317,9303812613.402235,55724912.28869462,4460824.427735639,315462659.0738504,414753763.9262543,0.13435661622736436,736646382.4008049,-5482785282.324873,-1.0730230927447568,-0.6807639607103901
20200430,1830837900.8717532,16154633903.372168,-1495066523.4283576,1094191518.4709482,-95338197.20595416,402493408.4930321,394661124.2753425,2.772483660456928,1830837900.8717532,-5268403977.3336935,-1.1965052993502638,0.019219749763113025
20200501,138373271.15693378,16157845038.277636,-28903834267.828094,-1692464629.7148194,-331587987.86268103,312294391.0660814,277319609.97189873,-6.102938879390173,138373271.15693378,-5058135718.18742,-1.0128175901439984,-0.8284717590198718
20200504,1667923590.6175475,15939652093.01435,-1746712257.4770045,1529550319.4606137,172243040.08115786,418102587.2985431,356576359.4904521,4.289544942481163,1667923590.6175475,-4840448299.882421,-1.172809192166347,1.4495094718381143
20200505,1509915692.038558,15884847191.051435,-8573539377.993454,-158007898.5789895,165798844.3852896,214099347.7931408,334677533.24551165,-0.4721198254532329,1509915692.038558,-4632309041.309602,-1.1621242219978096,1.0497157497978753
20200506,1083034622.091138,15840665711.448769,-15013116608.10009,-426881069.9474201,69277647.93806665,36869236.182901025,369607932.1130595,-1.1549564629387914,1083034622.091138,-4424392728.045373,-1.1113246613638923,-0.40844865535313035
20200507,70930246.8309704,15655660196.507706,-12289150086.02856,-1012104375.2601675,-351981530.8081565,-223659864.00705546,196715114.36920977,-5.145025985957407,70930246.8309704,-4248108842.499728,-1.0077981044920974,-0.4873992192428115
20200508,-1583926425.034799,15526262165.174154,-806626991.7120581,-1654856671.8657694,-344459939.23834646,-338023963.55051386,107511221.67715994,-15.392408774174807,-1583926425.034799,-4147316294.063126,-0.7679275926700352,-1.9496396801057005
20200511,-760755841.0728846,16325585750.426514,12373501273.194849,823170583.9619145,-485735886.3380863,-156746423.12846437,143200011.145011,5.748397485306993,-760755841.0728846,-4034190970.0706887,-0.885484778854669,-1.5038399462196312
20200512,-687437873.8844807,16606045474.397133,2306919289.988423,73317967.18840384,-439470713.1846077,-136835934.39965913,110577578.3094966,0.6630455134692271,-687437873.8844807,-3924429157.98425,-0.8925047266419115,-1.634733054569545
20200513,-1977398773.6255345,16458305315.382553,-8437912410.5080385,-1289960899.7410538,-612086679.1433344,-271404515.60263395,22029071.735608242,-58.55720636906977,-1977398773.6255345,-3830640422.82475,-0.7115144983134549,-28.878075461061826
20200514,-3272477545.689151,16806782517.63792,632068896.8800459,-1295078772.0636163,-668681558.5040241,-510331544.65609044,-53919068.08152914,24.018938348588904,-3272477545.689151,-3745413887.7152276,-0.575237769464451,1.0660540123366236
20200515,-3608262244.979279,16639872772.759916,-8920817796.165052,-335784699.29012823,-404867163.9888959,-374663551.61362135,-31184580.273769952,10.767651715760442,-3608262244.979279,-3682612747.140981,-0.4750795137546162,3.7429964387662027
20200518,-1939240719.689886,17226435091.553238,-9273092555.25931,1669021525.289393,-235696975.7234002,-360716431.0307433,28693078.133899905,58.16808909454369,-1939240719.689886,-3571251888.274461,-0.7491281539700563,1.8209686916606551
20200519,-2198832071.0534906,17411256187.652287,-14182225167.594032,-259591351.36360455,-302278839.4338019,-370874776.3092049,-78387714.25803201,3.311633127980964,-2198832071.0534906,-3466259444.572998,-0.7128877007645565,0.11198211528267565
20200520,-3701975024.1715965,17357605115.650173,-21960658096.52311,-1503142953.118106,-344915250.1092123,-478500964.62627345,-220815864.22168618,6.807223558942479,-3701975024.1715965,-3380987875.993708,-0.5449937223474481,0.1312453553877626
20200521,-3947718088.2575407,17581463578.555313,-8636498771.503502,-245743064.08594418,-135048108.5136779,-401864833.5088512,-312762348.7579533,0.785718182069686,-3947718088.2575407,-3309653286.06504,-0.4844380450700321,0.09407737582006348
20200522,-4220441658.0052114,16796025502.521063,-3483995090.404935,-272723569.74767065,-122435882.60518637,-263651523.29704124,-300837743.4237776,0.9065470530521044,-4220441658.0052114,-3249979959.1178074,-0.42370891138542255,1.1763371690545585
20200525,-6917328300.946783,16232641768.06616,-9267030661.285036,-2696886642.9415717,-995617516.2513794,-615657245.9873899,-386201834.5579271,6.983101584767488,-6917328300.946783,-3262122528.0782566,0.10044895843659374,2.145910227529379
20200526,-6971623167.464595,15635679264.866632,-12525617080.431099,-54294866.517811775,-954558219.2822208,-628418529.3580115,-382627231.87883526,0.1419001628587823,-6971623167.464595,-3265501221.4168415,0.025852535975261492,0.8832172345691767
20200527,-7202557697.673273,15707150812.248486,-18100529844.17574,-230934530.20867825,-700116534.7003353,-522515892.4047739,-396960204.0037039,0.5817573849456291,-7202557697.673273,-3268131060.81149,0.019354005412892006,0.8244863327746805
20200528,-6506351332.859855,16573408311.991032,-1725159682.582141,696206364.8134184,-511726648.9204627,-323387378.71707046,-416859461.6865804,-1.6701224964323047,-6506351332.859855,-3238549937.117759,-0.19121201966313595,0.5416280712040638
20200529,-4657395237.91451,17689058385.08735,-18760193484.96326,1848956094.945345,-87390715.9818596,-104913299.29352312,-239788425.45357218,-7.710781249962124,-4657395237.91451,-3164867864.2890005,-0.45135229250456177,-0.3267060582801822
20200601,-3530830208.3667526,18008083935.807728,3523282888.3946505,1126565029.5477571,677299618.5160062,-159158948.8676867,-259937689.949215,-4.333981077418432,-3530830208.3667526,-3076776858.065955,-0.5647163916381261,-0.4935425906488249
20200602,-3799718898.921583,18258506173.279957,-14581832867.973148,-268888690.55483055,634380853.7086024,-160088682.7868093,-265481729.54800707,1.0128331279618525,-3799718898.921583,-3008414261.596759,-0.4833529525066472,-0.4724486691513695
20200603,-4906244807.663254,17357977306.203587,-13411846142.726254,-1106525908.7416706,459262578.00200397,-120426978.34916577,-299463971.4877196,3.695021819301047,-4906244807.663254,-2943597060.984564,-0.4072249148251299,-0.24592992959285476
20200604,-2332885004.4133935,17086640406.336576,-17467313911.452843,2573359803.2498603,834693265.6892923,161483308.38441467,-120190762.56221822,-21.410628806999448,-2332885004.4133935,-2846015362.619596,-0.68504887061963,-0.4991009168768735
20200605,-2273666570.3989053,16692748530.382458,-7742421353.335053,59218434.01448822,476745733.503121,194677508.76063055,-34487007.26820531,-1.717123018357224,-2273666570.3989053,-2773364807.03906,-0.6242802154926443,-0.3560532689985595
20200608,-2259737278.485959,16382324731.256899,7041439850.596638,13929291.912946224,254218585.9761588,465759102.2460823,-74949071.87065372,-0.1858500921397031,-2259737278.485959,-2708397051.6760383,-0.599199537590132,-0.4052883019511506
20200609,-2283862365.5959625,16298252821.964504,2415646045.7244096,-24125087.11000347,303171306.66512424,468776080.1868631,-79821224.58557409,0.3022390001564013,-2283862365.5959625,-2679985467.4604797,-0.39279404121967465,-0.5344988978069929
20200610,-2085777604.8281076,16062207533.11594,7281287994.486623,198084760.76785493,564093440.5670294,511678009.2845165,-5418941.560128653,-36.55414227481577,-2085777604.8281076,-2632883999.4012403,-0.5400765612436227,-0.10592352349893108
20200611,-2230138016.75205,15072557627.928047,2545259839.2368984,-144360411.92394233,20549397.53226881,427621331.6107804,52116976.446855046,-2.769930678368308,-2230138016.75205,-2564623025.7383947,-0.6141435229914693,-0.019144651293007464
20200612,-2803800023.632286,15446512755.986814,-14401258313.662436,-573662006.8802361,-106026690.64667606,185359521.42822233,40223111.06734965,-14.261999921380905,-2803800023.632286,-2473187855.1135488,-0.6290498909012712,0.24076371635151017
20200615,-3350658964.8726783,14910141243.11691,-7328683001.122787,-546858941.2403922,-218184337.27734375,18017124.349407386,-70570912.25913961,7.74907003089745,-3350658964.8726783,-2421039285.502733,-0.4473034631678091,0.4671019652264994
20200616,-3383412235.0886765,15029764675.172485,-11862085973.281038,-32753270.215998173,-219909973.8985427,41630666.383290626,-59229008.20175929,0.5529937307818248,-3383412235.0886765,-2382104541.40288,-0.3743712291029079,0.622134702787505
20200617,-3926837006.2224417,16066806010.047472,8593544632.923473,-543424771.1337652,-368211880.2788667,97940780.14408116,-11243099.102542257,48.33407285459999,-3926837006.2224417,-2352551337.6919365,-0.281273442530945,0.7608044778956984
20200618,-4639682788.899606,15607113714.254261,-17535505810.942642,-712845782.6771641,-481908954.4295111,-230679778.44862127,-34598235.032103255,20.603530267244086,-4639682788.899606,-2342090718.769397,-0.10493643684765974,0.6547837755165427
20200619,-4533252561.207709,14341969952.881096,3497073820.4418583,106430227.69189644,-345890507.51508456,-225958599.08088046,-15640545.160124898,-6.804764578362468,-4533252561.207709,-2307939344.5585823,-0.28147670790508195,0.35294358773393353
20200622,-4788229778.628565,14198967841.94104,3183662966.7334146,-254977217.42085552,-287514162.7511772,-252849250.01426062,106454926.11591092,-2.395165979855452,-4788229778.628565,-2325725070.2908006,0.23939132145888342,0.4152073250107726
20200623,-3284236790.0458765,14749447659.440325,14355117869.105822,1503992988.5826883,19835089.008560084,-100037442.44499144,184369318.87093592,8.157501463871702,-3284236790.0458765,-2317072876.665183,-0.120486312838323,-0.1636432108484016
20200624,-5935206598.438889,15728621386.550621,-11219113844.421638,-2650969808.393012,-401673918.4432893,-384942899.36107814,63367554.96171923,-41.834812941646256,-5935206598.438889,-2361504617.7126017,0.637408557621197,0.2792268067633439
20200625,-4843699746.516427,15113846589.324413,1310781899.9819078,1091506851.9224615,-40803391.523364164,-261356172.97643775,83132579.31717138,13.129712332851993,-4843699746.516427,-2398902892.8364863,0.6708235220036181,0.06848221693300305
20200626,-3597614554.018798,15362196200.942675,18499380900.565872,1246085192.4976292,187127601.43778238,-79381453.03865126,52989034.194785595,23.515906855691487,-3597614554.018798,-2421588168.714969,0.4878593884323261,-0.24865457165900262
20200629,-5671004786.426948,15129540972.552649,-12981622513.049303,-2073390232.4081497,-176555001.55967647,-232034582.15542698,-107008728.90300974,19.37589815021,-5671004786.426948,-2488451795.6835923,1.58466553455141,0.7267344436354515
20200630,-6013692380.507297,15076566795.400581,-22566833331.932354,-342687594.08034897,-545891118.092284,-263028014.5418621,-110698674.07928567,3.095679301767481,-6013692380.507297,-2546704136.8567348,1.0149271392373351,0.013223765806071874
20200701,-6385133246.503088,16398738468.9091,-26462260234.88134,-371440865.99579144,-89985329.61283979,-245829624.02806473,-73944421.94199172,5.023243893733881,-6385133246.503088,-2621166270.7824116,1.5407375144663495,0.318234733912905
20200702,-7792644941.220909,15647253304.711523,-2224053640.851776,-1407511694.7178211,-589789038.9408963,-315296215.2321304,-272987996.8403758,5.155947188186575,-7792644941.220909,-2758888716.077182,11.348152819538491,1.166058877129001
20200703,-8570461628.811785,15774123135.458809,-29116056035.15998,-777816687.5908756,-994569414.9585972,-403720906.7604076,-314839752.920644,2.4705161288413473,-8570461628.811785,-2937442637.020911,-12.99769649028865,0.5112774458107376
20200706,-9681037474.277613,16007969721.341526,-15340435498.512363,-1110575845.465828,-802006537.570133,-489280769.56490487,-371065009.7895827,2.9929414419742635,-9681037474.277613,-3167991990.1205096,-5.1954133398854205,0.6098325058424339
20200707,-7928767030.853991,16550862883.8112,-5141388566.63518,1752270443.4236221,-383014930.0693387,-464453024.0808115,-282245233.2629014,-6.208326082841032,-7928767030.853991,-3355012763.9921317,-5.413911218065336,0.24175435731060047
20200708,-6993088637.70653,16599854460.546646,-6539950996.948694,935678393.1474609,-121591078.24068823,-105788203.92676418,-245365551.64392108,-3.813405699693877,-6993088637.70653,-3505008860.682868,-9.668669772816997,-0.10260396945393346
20200709,-5721533542.712371,16753879730.298697,-2611391609.413122,1271555094.9941587,414222279.7017077,-87783379.61959448,-174569776.29801604,-7.283936096838602,-5721533542.712371,-3628132995.544877,-9.402633481024397,-0.33241244281661775
20200710,-4999861478.669136,16558055446.587801,-3776935216.394422,721672064.0432348,714120030.0285299,-140224692.4650339,-109803072.7518425,-6.57242139001183,-4999861478.669136,-3738450454.411607,-7.787329169219678,-0.4835407370383906
20200713,-6128913249.886365,16692618917.210354,5433962233.270294,-1129051771.217229,710424844.8782495,-45790846.345941804,-138912714.25068432,8.12777849246918,-6128913249.886365,-3891522591.9261856,-4.347600159996734,-0.2270029846965711
20200714,-6653433516.166139,16521022779.461649,-17507284026.78734,-524520266.2797737,255066702.93757048,-63974113.56588428,-163501064.05387312,3.208054145182479,-6653433516.166139,-4022134260.913168,-49.08322778335027,-0.04857011531485256
20200715,-6164058954.938221,16831808724.389675,-14166822130.511177,489374561.2279177,165805936.55366182,22107429.15648663,-111861097.43578896,-4.374841409980184,-6164058954.938221,-4172749309.8661633,-4.695648283657876,0.0773438465268641
20200716,-7386186763.830166,16647003556.367859,-16590018569.30444,-1222127808.891945,-332930644.2235589,40645817.73907425,-137325198.746528,8.899516039643409,-7386186763.830166,-4343828203.248255,-5.8917875367319175,0.47727827967670455
20200717,-6673188333.657778,16835553753.318953,294092118.2367687,712998430.1723881,-334665370.9977282,189727329.51540062,-106996788.62250343,-6.663736728472532,-6673188333.657778,-4492986337.012656,-7.161565103775811,0.08880450115385541
20200720,-6913513731.815913,16820922346.476463,707769405.7715406,-240325398.1581354,-156920096.38590956,276752374.24616987,-106264197.65936741,2.261583896097391,-6913513731.815913,-4627302567.371251,-98.46919037644251,0.039089624179432514
20200721,-7288334539.365511,17383947471.86255,-4233748254.0535316,-374820807.54959774,-126980204.63987437,64043249.14884789,-200204887.46598172,1.8721861004181843,-7288334539.365511,-4737002723.416072,3.6014350314317065,0.1823920881753731
20200722,-6577374571.16202,17358250610.068306,3942087183.504855,710959968.2034912,-82663123.24475965,41571406.654450916,-32108398.63615656,-22.142492257552043,-6577374571.16202,-4848860775.917787,7.6458416959191915,-0.10950334977025822
20200723,-6133111259.67598,16471734375.964865,-19140142185.374985,444263311.4860401,250615100.83083734,-41157771.696360946,-64470575.657977626,-6.890946869202753,-6133111259.67598,-4953585264.106084,7.921695316290657,-0.08093238898380761
20200724,-6494077425.49506,17102695126.321861,8879348204.917297,-360966165.81908035,35822181.63254366,-149421594.68259245,-144823143.5738131,2.4924618877306997,-6494077425.49506,-5040444468.949729,2.2841516400802933,-0.060669049428601296
20200727,-5334747622.130812,16649828975.890553,8830689070.565609,1159329803.3642483,315753221.9370204,79416562.77555525,16812858.214806795,68.95495034528076,-5334747622.130812,-5080103508.8813,0.6301861655730223,-0.26804298110673297
20200728,-6415810949.730709,16322945806.566143,-342753167.21938324,-1081063327.5998974,174504717.92696047,23762256.643542886,-20105928.461170625,53.76838625919167,-6415810949.730709,-5134094830.126519,0.778088873295725,-0.02456354274540995
20200729,-5799875342.786446,16025115159.544397,10858138676.366863,615935606.9442635,155499845.67511493,36418361.21517746,29262895.18583212,21.048348190867795,-5799875342.786446,-5208337803.647607,1.99079700828164,-0.05433391027495227
20200730,-5206774084.818062,16712334206.129807,-22814360978.559414,593101257.9683838,185267434.97158366,217941267.9012103,129293542.82014236,4.587245774473324,-5206774084.818062,-5266182842.373849,1.3679725947982124,-0.19822728562230896
20200731,-5516320524.132052,15644497099.14046,-11864065991.58498,-309546439.3139906,195551380.2726016,115686780.95257246,152707055.23398662,-2.0270604972356097,-5516320524.132052,-5301074101.988473,0.4901020369164857,0.03403589351593661
20200803,-5190187501.889935,17213371365.970455,-13581259609.087444,326133022.2421179,28912024.048175525,172332622.9925978,224542498.6193839,1.4524333889903729,-5190187501.889935,-5324967744.558326,0.3147310385024984,-0.1910317273130091
20200804,-6441301078.275238,17741399770.503483,-514768056.35685253,-1251113576.3853035,-5098025.708905697,84703346.10902722,74373297.62893763,-16.822080185651366,-6441301078.275238,-5367676579.563519,0.5262149320456937,0.11059302098390122
20200805,-5517274059.068337,17853019227.56806,-17122136266.903461,924027019.2069006,56520256.74362173,106010051.20936815,73790728.9319096,12.522264416977729,-5517274059.068337,-5340752459.527395,-0.2023981197606045,0.059633847981926724
20200806,-5702176195.511327,17825572227.25992,732340058.7612629,-184902136.44298935,-99080422.13865289,43093506.41646521,967867.3600522041,-191.04078107667175,-5702176195.511327,-5316340017.759064,-0.18208772067279333,0.03369196379474659
20200807,-6224899216.030366,17968349264.688747,6235482380.730696,-522723020.51903915,-141715738.3796626,26917820.94646933,-61251886.8680615,8.533990498039694,-6224899216.030366,-5297538893.112084,-0.1357376813459935,0.19935921655309286
20200810,-5175889990.193477,18228910478.878418,740961012.6078215,1049009225.8368893,2859502.339291668,15885763.19373343,47651162.98464441,22.014346767883346,-5175889990.193477,-5271953098.060807,-0.2044865508487037,-0.19645271548471
20200811,-5880233680.736236,18551518271.853447,-4218770180.2684717,-704343690.542759,112213479.50780058,53557726.89944728,38659991.77149515,-18.21893017220161,-5880233680.736236,-5295469221.961226,0.26255844315443766,0.06578604176302028
20200812,-7288694977.099795,18829320504.85517,-18625167381.527245,-1408461296.3635597,-354284183.6062915,-148881963.43133503,-56231801.10807872,25.047415672431818,-7288694977.099795,-5367735852.129169,1.064300616843116,0.27823040312878344
20200813,-8845324150.6237,18874110845.482796,-19082898642.002083,-1556629173.5239038,-628629591.0224744,-363855006.58056384,-72956869.33967666,21.336293451360458,-8845324150.6237,-5464766722.354209,1.3278890849357654,0.42095861212422725
20200814,-8239314199.27806,18775441635.329132,2609012013.8329964,606009951.3456392,-402882996.6495387,-272299367.5146009,-78306293.28101411,-7.738968682515463,-8239314199.27806,-5528864210.654494,0.6793524420976214,0.5918642426498077
20200817,-9519743551.774343,18699804993.502377,-3630202223.0758877,-1280429352.4962835,-868770712.3161732,-432955604.988441,-130311490.99792151,9.82591283923462,-9519743551.774343,-5667073028.872974,3.0806741582910098,0.6189396661158579
20200818,-7764949369.789979,18602350853.326035,-9708134437.523415,1754794181.9843645,-376943137.8107486,-132364829.15147416,-23830741.521223404,-73.63573560736931,-7764949369.789979,-5772674621.168956,2.4151662653102433,0.06534151781443964
20200819,-9846878777.6737,19169235901.759567,-15995349990.867346,-2081929407.8837214,-511636760.1147809,-432960471.8605364,-163475210.32558402,12.735444130870144,-9846878777.6737,-5918581188.461028,3.3575325642594978,0.1132298387255124
20200820,-8150422409.383662,19466014262.899998,-30038585622.374165,1696456368.290038,138980348.24800748,-244824621.38723364,-100865557.48538414,-16.818985693266626,-8150422409.383662,-6031399650.841561,2.5687012195486876,-0.010788736507000407
20200821,-7939404942.181044,17995819945.567856,-20235810117.46164,211017467.2026186,59981851.41940336,-171450572.61506784,-72266375.83429918,-2.919995153575491,-7939404942.181044,-6143969407.329117,2.806448455388101,-0.1660064266435778
20200824,-8036118054.051436,18323770333.832737,9470849206.535513,-96713111.8703928,296725099.54458153,-286022806.38579607,-135068521.59603125,0.7160299877986859,-8036118054.051436,-6255622869.584875,2.6034173641661678,0.034922144543074074
20200825,-8581037140.860386,18421138431.192123,-23101800279.05713,-544919086.8089495,-163217554.2140813,-270080346.0124151,-108261309.55648383,5.0333686987653286,-8581037140.860386,-6366723583.377722,2.0605025567207766,-0.1285525764451796
20200826,-8181901026.508315,18411784052.969173,-7923483019.599173,399136114.3520708,332995550.23307717,-89320604.94085205,-119101284.18609348,-3.351232667889863,-8181901026.508315,-6459632084.563023,1.4418781834513617,0.0038622068334042137
20200827,-8219535728.933164,18217524826.424732,210996857.23218918,-37634702.42484856,-13822663.909900188,62578842.16905348,-150638082.20575508,0.24983524666387935,-8219535728.933164,-6552634459.444648,1.4293627727919285,0.03528359981537421
20200828,-7116233846.916642,18779581186.41774,-21088707296.322895,1103301882.0165215,164634219.05288038,112308035.23614171,-79995666.13922949,-13.79202068392387,-7116233846.916642,-6613969014.073383,0.812205048399081,-0.114468727431279
20200831,-7002006198.254602,19253344417.479168,-6555302690.094689,114227648.66203976,206822371.1593669,251773735.351974,-90590934.8182334,-1.2609169878998638,-7002006198.254602,-6659398310.407133,0.5091562326215127,-0.1840139969895831
20200901,-6851704436.792725,18866905583.567364,1157110050.9552813,150301761.46187782,345866540.81353235,91324493.29972537,-20520167.92587433,-7.3245873038085145,-6851704436.792725,-6703983923.399153,0.5114323202339632,-0.1625779370107171
20200902,-7215316649.00658,19070431727.12963,-8533386759.735393,-363612212.21385574,193316875.50034705,263156212.8667119,-84902129.49691215,4.282721933695198,-7215316649.00658,-6750658670.906422,0.5068860482032207,-0.12217467178732289
20200903,-7272262272.727648,18584603359.85899,19957315829.39451,-56945623.72106743,189454691.24110326,87816013.66560137,-78504303.86081605,0.7253821882431948,-7272262272.727648,-6827351468.650303,1.214292920281812,0.021925702438602368
20200904,-6964460503.835588,17894794277.464523,-25043345193.38466,307801768.8920593,30354668.61621084,97494443.83454545,-36978064.39026113,-8.32390158780525,-6964460503.835588,-6847144812.984854,0.17341500895140194,-0.005362133845064676
20200907,-8674628896.492214,17581435665.16954,177730623.04813194,-1710168392.6566257,-334524539.6475223,-63851084.24407785,-174936945.31493688,9.77591319876902,-8674628896.492214,-6920816527.407465,0.7909097075496843,0.26605415871569593
20200908,-10022814318.597927,18012632401.36092,-13755394556.282156,-1348185422.105713,-634221976.3610404,-144177717.77375418,-207129031.8930846,6.5089157699612885,-10022814318.597927,-7044378061.34168,1.7859611328850424,0.3891024893519939
20200909,-9279550224.575212,18489194924.04896,-3416258721.1235046,743264094.0227146,-412846715.1137263,-109764919.80668981,-99542762.37377086,-7.466781876434664,-9279550224.575212,-7113773165.921453,0.6363150048444681,0.2760197413912411
20200910,-9108684786.447271,18745737634.097607,-6517350226.7442665,170865438.12794113,-367284502.7439246,-88914905.75141084,-13168031.791178608,-12.97577655017552,-9108684786.447271,-7173292250.651068,0.5146575864059895,0.30788088774870337
20200911,-9292668122.79995,19108285527.521606,-18482763718.459908,-183983336.3526783,-465641523.79287213,-217643427.58833084,-52667696.17609449,3.493286202182261,-9292668122.79995,-7229206382.8875475,0.4553600941513971,0.07124676267795782
20200914,-9274234189.734556,19366374671.079086,-8839117103.088064,18433933.065393448,-119921058.6484683,-227222799.14799547,12275468.101989364,1.501688808299379,-9274234189.734556,-7257698483.820501,0.19012662063896357,-0.07468761817470126
20200915,-8926652484.372885,19045633873.46761,-29290997495.23033,347581705.36167145,219232366.84500855,-207494804.75801608,-58085155.72914529,-5.984002297978965,-8926652484.372885,-7264548307.965907,0.04156028823041158,-0.038029616916964604
20200916,-9466412164.682247,19261595145.80458,-5327219591.904758,-539759680.3093624,-37372388.021406844,-225109551.56756678,19023330.64957266,-28.37356350747589,-9466412164.682247,-7260420898.165997,-0.022169660035468497,0.0392732196383867
20200917,-10244716890.08456,19661799908.418423,-9312075608.196217,-778304725.4023132,-227206420.7274577,-297245461.73569137,-104714724.03504491,7.4326197444958915,-10244716890.08456,-7304958395.458892,0.29209457791082594,0.10245160536280418
20200918,-10048871634.98688,20038945573.32521,-5672044275.553231,195845255.09768105,-151240702.43738586,-308441113.1151292,-105473334.64029178,-1.856822444891833,-10048871634.98688,-7363723453.098898,0.43697186688063083,0.08352575850518762
