,CSI300,SPX,HSI,CBCE,NHCI,GC
2016-02-18,3053.6985,169.15287827856287,204.13972965027477,119.3753,876.511,290.7891686271806
2016-02-19,3051.585,168.39791653357418,203.393951542254,119.4376,885.562,291.0668077727563
2016-02-22,3118.8675,169.2658549852612,203.51282540199858,119.4198,897.99,291.1659090732431
2016-02-23,3089.3632,170.54796733715955,204.1474065267117,119.4314,895.89,291.6824400782791
2016-02-24,3109.5454,169.39119528225152,202.53144823146857,119.4178,895.68,292.27652088782554
2016-02-25,2918.7501,167.38263718526355,203.41104543340668,119.353,894.21,292.33629660575923
2016-02-26,2948.0306,168.69395496459575,204.22968378558784,119.3438,889.85,292.8322638391895
2016-02-29,2877.4666,168.41962248072934,203.43208487451662,119.3037,890.146,293.2016301549347
2016-03-01,2930.6937,168.61417882904078,203.0920084611446,119.3459,897.4,294.4411607508368
2016-03-02,3051.3327,166.17436579372628,204.0242981764668,119.3446,902.514,293.2333491012559
2016-03-03,3058.4219,164.00872140103831,201.5264275139403,119.3084,903.718,292.76331337938655
2016-03-04,3093.8895,164.14888413103225,200.2492988259241,119.3468,918.98,293.0462598543356
2016-03-07,3104.8397,164.32035374300474,202.33974100273832,119.2768,937.128,295.7660120158093
2016-03-08,3107.6727,161.50763719139488,201.36711540343111,119.2581,942.687,297.60006006626816
2016-03-09,3071.907,160.48118418200002,203.09617275208,119.3675,930.781,296.8719190876074
2016-03-10,3013.1457,161.4841073169402,203.2254290486499,119.4555,928.852,297.7111373175014
2016-03-11,3018.2844,159.74279608162493,203.4177463232627,119.4928,932.068,299.616424790145
2016-03-14,3065.6904,157.96644167990473,203.6828507571275,119.4933,928.694,302.78526676041963
2016-03-15,3074.7796,158.45595688240212,202.31804452603672,119.529,920.876,302.7444761172164
2016-03-16,3090.0328,158.99465576782785,199.52166014875723,119.6282,928.419,302.2589763359682
2016-03-17,3124.2039,157.6657553204548,198.6777401802889,119.6799,943.817,302.77580770033074
2016-03-18,3171.963,158.4978494666885,200.0728303879341,119.6842,956.042,301.5638256576485
2016-03-21,3249.4372,159.63903583729487,199.06544742919567,119.6634,955.661,301.4066983676063
2016-03-22,3225.7903,158.7964346587607,199.53358237886184,119.6405,956.855,300.52263971521467
2016-03-23,3236.0924,161.6238270808617,196.5059306133819,119.6805,953.965,298.8805268041745
2016-03-24,3181.8507,159.7594002113115,196.65775783987155,119.6967,939.115,301.44720373146356
2016-03-25,3197.8169,156.57928944376582,196.49351797397193,119.7193,949.927,300.2781685137001
2016-03-28,3169.7283,156.36221143819654,198.44258078177083,119.6207,941.22,298.4848072269571
2016-03-29,3135.4098,157.34324005599677,197.67546419165978,119.5947,944.879,296.385767803145
2016-03-30,3216.2753,156.88668559636142,196.54511943372782,119.6336,938.01,295.4141535799639
2016-03-31,3218.0879,157.26431112012213,194.215338731206,119.6566,939.028,293.8965567660299
2016-04-01,3221.8948,157.23882710546025,194.91123268393346,119.6825,950.229,291.94604863745644
2016-04-05,3264.4858,156.70865639309503,198.26467198880144,119.667,949.644,289.1134058893411
2016-04-06,3257.5276,156.4149200166033,198.14826488030562,119.6454,943.199,289.56263705350136
2016-04-07,3209.2902,157.98045224603703,198.90211020158947,119.5807,944.203,288.47595948681703
2016-04-08,3185.7258,158.00945305763383,199.84859659767014,119.5179,941.006,287.27663485525363
2016-04-11,3230.0957,157.24463055499095,201.73665993695602,119.4686,959.821,288.8921738301673
2016-04-12,3218.4497,156.57964172279634,201.11187561390534,119.4029,977.426,288.84409501766515
2016-04-13,3261.3831,155.2188833288727,200.945557605402,119.2145,991.362,289.14470257900604
2016-04-14,3275.8321,155.58132261466443,202.48675130835548,119.0738,992.861,287.3621878845561
2016-04-15,3272.2053,155.08169422184514,201.9832993773945,119.0939,981.57,289.97023124465306
2016-04-18,3228.4531,155.2444669374258,202.79183130578434,119.1104,1001.495,290.83659624340567
2016-04-19,3238.3029,155.91768567234948,203.43655142519904,119.0713,1016.965,290.9470273789067
2016-04-20,3181.0264,159.17188914189703,204.41575309309695,118.8894,1042.368,292.545842001854
2016-04-21,3160.6033,160.71991931229488,203.73009908098413,118.7507,1073.209,295.10642034138687
2016-04-22,3174.9012,160.84707326343786,199.55090168190722,118.5722,1053.876,292.626929819451
2016-04-25,3162.0331,157.9546214149015,200.07149732456782,118.2093,1066.341,291.07220610812794
2016-04-26,3179.1605,158.85974269153692,198.79604266878798,118.2595,1057.164,292.31622053655764
2016-04-27,3165.9156,159.8994332606758,199.93213155688977,118.3522,1047.104,291.6248866396617
2016-04-28,3160.5809,160.77175357925674,200.83089966792284,118.4185,1038.481,289.7541194073699
2016-04-29,3156.7451,162.4167425208253,198.66532091465575,118.4158,1054.225,291.0117621686325
2016-05-03,3213.5397,164.15872735813426,196.7120096430066,118.5229,1046.394,287.44183157423635
2016-05-04,3209.4614,163.7951415688948,197.5895578585182,118.5177,1032.983,289.401219832029
2016-05-05,3213.9199,165.56863401241685,197.86872294806523,118.5258,1017.08,290.66369828819825
2016-05-06,3130.3544,167.53056925453868,197.5975396481329,118.5357,1006.646,290.1687341649661
2016-05-09,3065.6154,165.62880575453434,195.24881700102088,118.6761,982.431,292.1930012013168
2016-05-10,3069.1124,163.30960836572498,196.2636648957781,118.7501,983.527,292.0581784438709
2016-05-11,3082.8086,164.86468493442217,197.49139428873207,118.7824,989.046,289.32585932493754
2016-05-12,3090.1372,162.83888534224462,196.9279003520731,118.8558,985.366,289.56676824872767
2016-05-13,3074.9351,161.32474179682345,199.27304342935042,118.878,962.993,292.53947169680015
2016-05-16,3095.3085,160.5443912636525,201.887890951161,118.8192,967.58,295.1827462466168
2016-05-17,3086.0249,161.20565961757714,199.74470184497838,118.7984,986.194,293.5794791831357
2016-05-18,3068.0358,160.3322104643323,201.3399568366914,118.7101,971.349,290.612339732731
2016-05-19,3062.5002,160.949595984598,201.76721730895878,118.6604,971.349,291.1792461860676
2016-05-20,3078.2183,160.15290177052182,202.33583405874128,118.6526,965.709,290.6329798690163
2016-05-23,3087.2225,162.159749597977,198.69809288759947,118.6341,943.571,289.85162904521684
2016-05-24,3063.5556,162.93255323845108,198.71187091641426,118.6619,943.571,289.76382244343097
2016-05-25,3059.2259,166.0204537421239,198.71956250795532,118.6816,931.174,286.7720157546308
2016-05-26,3064.2111,165.5344911753412,195.71659229305695,118.6699,951.678,287.58093576839525
2016-05-27,3062.4993,162.99100310667671,194.96495825299556,118.6472,954.184,287.37585545121516
2016-05-30,3066.7095,164.70394383799479,193.9087064302863,118.6111,954.184,287.4721610794734
2016-05-31,3169.5598,166.32508349214353,192.84756732024536,118.6097,957.408,284.59361051772487
2016-06-01,3160.547,165.9804266766689,190.7225136671185,118.5926,953.74,285.6974353556492
2016-06-02,3167.0997,168.42971506768538,191.5986606568092,118.5674,955.107,286.52083684177273
2016-06-03,3189.3255,166.79364535091958,191.08724814365945,118.5591,963.684,283.57654227813305
2016-06-06,3178.7883,168.86482876546012,190.3360985420984,118.6142,977.574,284.9635761095614
2016-06-07,3177.0536,167.99689375700356,191.22648548295965,118.603,987.374,284.22528617654683
2016-06-08,3163.9864,170.38278038298336,189.7532495175576,118.5857,984.169,281.35907274276144
2016-06-13,3066.3413,172.89407245307956,192.33658845469597,118.5441,997.083,278.2213226945738
2016-06-14,3075.9834,173.85490503891484,192.1147219824612,118.6326,991.536,278.6755277190725
2016-06-15,3116.3682,175.10215830885505,192.81985014734772,118.6773,981.0,280.1660831050906
2016-06-16,3094.6748,174.58419361704694,193.1121353184578,118.7252,987.794,279.36453181807724
2016-06-17,3110.3572,175.6540231043611,190.53889823881454,118.7555,985.475,280.62165089322957
2016-06-20,3112.6744,175.68594251768877,190.37626882140572,118.7455,998.932,280.61315468326734
2016-06-21,3106.3175,175.82977809493894,188.5989366467237,118.7372,1002.313,281.62822625558306
2016-06-22,3133.9611,178.54952267757005,189.19797735169809,118.7989,1004.603,282.2606058809276
2016-06-23,3117.3168,178.39518314004096,189.64661616675937,118.8048,1013.577,283.9196593301474
2016-06-24,3077.1554,181.00624889722826,189.26852537155878,118.8713,1009.374,283.7115030590898
2016-06-27,3120.5443,180.09416151988717,190.70673998486131,118.9997,1045.425,283.67008548867295
2016-06-28,3136.4013,178.15522149410907,192.25877748991897,119.0096,1058.224,283.7106473340532
2016-06-29,3151.3898,175.69060665746017,190.96266215435972,118.9856,1056.315,283.140029116242
2016-06-30,3153.921,174.0719952598224,189.79495380754216,119.0392,1074.369,282.47164955081587
2016-07-01,3154.2003,174.65274553542213,189.56961628246657,119.1465,1076.364,283.60664303975994
2016-07-04,3204.6962,173.5064231139849,190.966197177566,119.1694,1110.339,283.63007949960775
2016-07-05,3207.3827,172.9069415953202,192.70131582183504,119.1559,1097.309,284.3641123436647
2016-07-06,3216.8035,171.12537326945224,194.6418237390662,119.2032,1079.111,285.11534359804165
2016-07-07,3209.9542,171.2611130932522,195.28628927575366,119.315,1069.866,285.3696137108482
2016-07-08,3192.2804,172.82350464429783,193.6956635609472,119.3516,1058.224,283.8108807089639
2016-07-11,3203.3298,173.91876658032226,194.513387818541,119.3414,1069.369,282.4471848620272
2016-07-12,3273.1823,174.71762357080527,195.248003558324,119.3168,1093.721,283.10955939876845
2016-07-13,3282.8681,174.1004237968138,192.4082776913881,119.274,1100.921,284.16614361657236
2016-07-14,3276.7637,172.7323038214864,190.1122961180365,119.2815,1105.986,285.22765521180906
2016-07-15,3276.2775,174.14095563829827,189.6730456480491,119.3038,1102.989,288.2973533280185
2016-07-18,3262.0222,174.6935797105393,192.46842369773188,119.3161,1074.036,288.909036395061
2016-07-19,3248.2341,173.52615253693753,192.7933287118737,119.3657,1073.831,289.9750260668645
2016-07-20,3237.6051,173.29006333623488,193.862589041164,119.4959,1072.245,289.4112537453557
2016-07-21,3252.5227,174.2717756559212,192.65977417940869,119.6405,1090.45,290.05685031917017
2016-07-22,3225.1621,171.43538059301102,189.38675358716048,119.6276,1073.491,290.0264325232433
2016-07-25,3230.885,172.06682725364342,191.28834765868464,119.577,1077.703,289.1664334036029
2016-07-26,3269.5882,173.30707272896655,189.8280523274281,119.6051,1076.749,288.80278708936424
2016-07-27,3218.243,174.31775566310043,190.9561017328648,119.6441,1085.159,289.1303485669579
2016-07-28,3221.1365,175.54715924878235,189.39889400326996,119.684,1095.869,287.3167757080804
2016-07-29,3203.9304,176.69283298769733,191.60094511425282,119.7451,1079.336,286.8660886456877
2016-08-01,3176.8091,176.6143001792984,190.8087208989416,119.7766,1104.468,290.88599914397327
2016-08-02,3189.0529,176.64255691365344,189.35174748147534,119.8097,1104.175,292.4577737551808
2016-08-03,3193.5073,176.45710224473476,187.11769724802966,119.8454,1103.02,289.1232873598647
2016-08-04,3201.2888,174.4401512829463,188.34549573251084,119.8797,1094.062,288.6265508557738
2016-08-05,3205.1101,173.91256200800765,187.7015511981907,119.9441,1110.965,287.44549595749265
2016-08-08,3234.1833,174.80971088561023,187.76317374440188,120.0115,1118.118,288.29330727817614
2016-08-09,3256.9813,175.6507707789584,187.5053860982216,120.1297,1114.431,287.5549785317331
2016-08-10,3243.3409,175.7494021603652,186.44556065778218,120.2283,1114.506,288.3364987853352
2016-08-11,3233.3604,174.24216906227338,186.60723561989795,120.2521,1108.226,291.3661730722487
2016-08-12,3294.2337,174.05230010504374,184.49006861710367,120.345,1113.844,292.0300646280549
2016-08-15,3393.4239,176.3213125979813,185.32634455319536,120.466,1111.952,290.9275343064683
2016-08-16,3378.2451,176.03188382529328,182.41081787630043,120.4462,1124.416,288.9789242280863
2016-08-17,3373.0476,175.12227673079522,182.8107256692549,120.4001,1118.959,288.79097417430205
2016-08-18,3364.4851,173.5483534235249,185.9459006331352,120.3753,1122.482,286.5573631250048
2016-08-19,3365.0197,172.13391806313663,184.66750685028376,120.3115,1124.307,287.9968869289348
2016-08-22,3336.7949,173.58328846503196,185.45659708041117,120.2936,1113.829,285.95619504823543
2016-08-23,3341.8298,175.87278932048602,187.01133995997284,120.1855,1122.145,288.85219954568095
2016-08-24,3329.8631,177.57021437212325,183.18238511303008,120.1065,1118.52,288.45062483090595
2016-08-25,3308.9721,178.25731185559454,183.03244281879893,120.1068,1099.047,287.73958511444556
2016-08-26,3307.0902,177.13186684078056,183.68614504546744,120.1408,1101.065,286.45901536506994
2016-08-29,3307.7812,176.72650695554916,183.25060587308656,120.0828,1089.242,284.4939780825611
2016-08-30,3311.9872,174.27374293090784,183.7059882954696,119.9651,1085.347,282.781029301064
2016-08-31,3327.7938,173.47360023585279,182.88087058411045,119.9947,1074.252,283.76161203790514
2016-09-01,3301.5767,174.0505984149242,183.93421620424223,119.9898,1080.745,280.82460394229463
2016-09-02,3314.1142,177.01540935420152,183.20043641334874,119.9984,1086.113,282.5085846216842
2016-09-05,3319.6803,177.10672005955044,185.07571757914948,119.9962,1094.578,283.4988723302415
2016-09-06,3342.6259,178.6924909923981,183.50042274519222,119.9761,1101.577,283.21375631494783
2016-09-07,3340.8172,179.66473784717084,184.4831059592147,119.9536,1091.642,283.9669460205924
2016-09-08,3339.564,177.7591046486343,186.21595122267948,119.9876,1094.586,284.94853419467063
2016-09-09,3318.044,178.90087014917833,185.31389498900162,120.0243,1091.542,284.85414003516405
2016-09-12,3262.6043,179.46313457269386,185.45846879588615,119.9424,1070.73,284.0687921216631
2016-09-13,3260.333,180.19613429991043,185.21678787655694,119.9774,1071.294,282.58130223285775
2016-09-14,3238.7299,179.69362686113706,188.935114379686,120.0149,1068.595,282.7022089259446
2016-09-19,3263.1242,181.2920443999999,190.98266695364248,119.9859,1082.003,280.4584856409966
2016-09-20,3257.4034,181.36252599807543,189.11226487377087,119.9992,1092.127,280.8002039096588
2016-09-21,3266.6363,184.23835043507557,187.57673648015503,119.9942,1095.695,280.1777653841213
2016-09-22,3291.1211,186.77474486827435,187.05988641650225,120.02,1100.501,280.60495119468777
2016-09-23,3275.6665,188.13512355051367,189.75026749787418,120.0792,1105.833,282.2683481524555
2016-09-26,3220.2838,189.4321938635647,188.22520286962998,120.0949,1106.376,281.6234515618663
2016-09-27,3240.7546,189.45439969871333,188.87908969360532,120.0931,1101.826,279.0473155793752
2016-09-28,3230.8904,188.70321420544997,188.64599439979574,120.0912,1102.594,276.92188240942994
2016-09-29,3244.3874,188.06965970483094,188.21245862384626,120.0996,1106.71,277.4187098741506
2016-09-30,3253.2848,187.7021731027918,187.74967554162168,120.128,1103.135,276.51433120290596
2016-10-10,3293.8689,191.5610107769479,189.33653170397267,120.3808,1112.351,282.0176921879626
2016-10-11,3306.5573,192.1024713917151,193.29438024827616,120.3793,1127.034,281.634964270679
2016-10-12,3300.0099,192.463587378305,194.48275565476837,120.3451,1127.935,280.99131823385306
2016-10-13,3302.6455,192.57673308813804,196.5398036011762,120.358,1121.476,282.524037692869
2016-10-14,3305.8481,191.31692333936425,197.47199401680828,120.4222,1131.703,285.8360550318035
2016-10-17,3277.8787,189.53144901368103,197.07698730625975,120.4046,1141.727,286.22101063124825
2016-10-18,3321.3324,187.97295950956797,196.24944296885204,120.4215,1149.089,284.6224999275071
2016-10-19,3316.2407,186.4520934502895,194.0864100891179,120.4908,1144.152,284.93892557470167
2016-10-20,3318.6044,188.92437937084873,196.58116922348356,120.5606,1151.941,285.52476608977895
2016-10-21,3327.74,190.28105847980066,196.52531478217387,120.62,1150.109,282.4062054404786
2016-10-24,3367.5778,189.95834945820866,197.5778896300122,120.5417,1163.656,282.0965800379941
2016-10-25,3367.4547,191.77151787994086,197.57572211129474,120.5187,1188.154,284.09922677254934
2016-10-26,3354.8003,191.26679282504398,197.39504574405467,120.3741,1177.901,286.9929927391984
2016-10-27,3345.695,192.65320653099272,198.14886909499046,120.3354,1185.161,286.93325111018123
2016-10-28,3340.1262,191.62310256555918,198.2347138015284,120.3276,1195.93,288.1165731559545
2016-10-31,3336.2778,188.75693737426747,198.25426054060503,120.2937,1207.233,288.53604526478136
2016-11-01,3359.0515,188.2371100995054,199.92658102893074,120.2527,1212.34,289.2696079471512
2016-11-02,3333.3524,186.2824542834422,196.96876614861023,120.2557,1199.156,288.91544504783275
2016-11-03,3365.085,187.64821851321818,199.77111748945308,120.2939,1206.212,287.80997033262014
2016-11-04,3354.1749,187.3252073586376,199.96907264336681,120.2764,1211.46,287.7820597786346
2016-11-07,3356.5916,186.59774818198974,200.16830173970934,120.1971,1244.066,286.77998866717655
2016-11-08,3371.1177,187.9639793875209,198.57353311996616,120.1466,1251.074,286.13610447280655
2016-11-09,3353.0547,186.95351269827376,196.89625554262173,120.1405,1287.099,287.43506630625564
2016-11-10,3390.6119,184.68168573896335,198.81885985352145,120.062,1314.561,289.59555779664976
2016-11-11,3417.2211,184.92478633963287,199.40868125991156,119.9656,1350.792,289.48831349673554
2016-11-14,3430.2482,183.57123726558098,199.2373646136687,119.8111,1304.379,291.4194572367459
2016-11-15,3429.8697,181.94997349262584,198.62169352075674,119.6998,1278.499,293.51198764247636
2016-11-16,3429.5921,180.24034680463984,198.999286687887,119.6386,1296.562,295.1140576759645
2016-11-17,3436.535,177.83910796856523,200.27621078510217,119.4948,1290.966,296.86280782000716
2016-11-18,3417.4554,180.79798906416033,201.3442455404323,119.4566,1276.93,299.15341185846404
2016-11-21,3441.1106,180.5879625006672,200.0934217779832,119.4289,1297.417,297.4428554174235
2016-11-22,3468.3637,180.13822189261,201.21122468979414,119.4414,1334.55,298.3524016159457
2016-11-23,3474.7289,179.11454642150235,200.62163188292806,119.477,1335.502,298.1032988051611
2016-11-24,3488.7402,178.4076886759461,200.53075208191814,119.4756,1345.453,297.68535293149466
2016-11-25,3521.2984,179.96781458381116,200.44115449487077,119.4098,1360.063,295.1564355973015
2016-11-28,3535.0807,180.1320799196807,198.2461365778063,119.4167,1390.781,292.87024940352507
2016-11-29,3564.0404,178.6984208528582,198.47009079810917,119.1882,1349.349,294.7247235770801
2016-11-30,3538.001,182.87543586741654,198.79001748578142,118.9402,1322.695,293.06582086806134
2016-12-01,3565.036,185.21680952696636,200.33751475662038,118.6165,1349.129,293.06400347980065
2016-12-02,3528.9547,187.46029342022626,201.39849285872415,118.5226,1338.847,294.57525371214916
2016-12-05,3469.4073,187.4730653034483,202.2472471075006,118.4359,1365.538,293.6105943532014
2016-12-06,3459.1533,187.8349419303736,202.31036258945912,118.0099,1363.39,294.52411203294776
2016-12-07,3475.7473,188.86136401899392,203.04925527271874,118.0405,1404.346,294.6136144308215
2016-12-08,3470.1426,191.51297582283843,203.78107850187055,118.1089,1391.562,298.3100344330757
2016-12-09,3493.7004,192.42117247441533,202.3692790403881,118.0818,1388.152,295.98139572840427
2016-12-12,3409.1794,192.4516380946548,200.36737565380784,117.766,1401.859,297.8409639837202
2016-12-13,3405.0355,194.00003025981118,201.411710980652,117.5024,1415.346,300.50755726519805
2016-12-14,3378.9453,194.51834214927123,203.90317738572028,117.2818,1398.385,299.0046173239272
2016-12-15,3340.4338,194.04771752762673,204.4124951298858,116.4643,1401.72,299.0712053587945
2016-12-16,3346.0305,195.40207536397244,204.78681471433137,116.4714,1384.04,299.240912020195
2016-12-19,3328.9827,197.30617417149608,207.23664409999768,116.1871,1360.0,299.19808570649906
2016-12-20,3309.0641,194.4992190886819,207.40636071947497,115.9682,1341.94,302.138072252543
2016-12-21,3338.536,194.67097903478142,208.7478308294663,116.1896,1348.071,299.95261000249263
2016-12-22,3335.672,192.69753745026517,207.0880671506579,116.4702,1314.218,300.6413903955963
2016-12-23,3307.5991,190.93534645840518,207.27149834808137,116.7271,1314.456,299.6836332681851
2016-12-26,3322.4006,188.6216891651749,209.26413743549395,116.8417,1293.149,298.8181937109682
2016-12-27,3316.3852,189.99954611754123,208.3990872410312,116.8835,1311.548,300.48691228229023
2016-12-28,3301.8887,187.7919686322877,208.07430292057433,116.9287,1316.421,301.61635751450933
2016-12-29,3297.7648,189.38683631061025,206.41654805035756,117.1845,1321.846,303.86627431996567
2016-12-30,3310.0808,193.34317103915248,208.41270261101323,117.3365,1304.583,303.4499616577182
2017-01-03,3342.2272,193.85339171905912,209.7654004219624,117.3011,1292.61,307.1022556217089
2017-01-04,3368.3117,191.90671562072677,211.09738297598372,117.222,1299.108,304.7591587809705
2017-01-05,3367.7892,192.68984863926053,210.68818286989392,117.1351,1300.712,305.3728602295687
2017-01-06,3347.6665,191.5830061444781,210.44151423490604,117.1255,1290.731,306.09651987620833
2017-01-09,3363.9014,191.0408389511731,211.5385281666129,117.224,1322.411,304.38410943444654
2017-01-10,3358.2716,191.26900751776589,212.95034780245192,117.3036,1343.681,303.96177905727654
2017-01-11,3334.4954,190.25007821581227,213.42101577295008,117.2325,1353.613,302.7084102579693
2017-01-12,3317.6241,191.03857453463183,212.67154036654182,117.2724,1361.66,303.9315068530591
2017-01-13,3319.9122,191.4886033250855,211.56169726208086,117.2903,1367.514,305.3961463823586
2017-01-16,3319.4455,191.214879506329,209.7811115157696,117.1995,1410.208,305.1799946465199
2017-01-17,3326.3563,189.37308207526462,210.6410867943443,117.0264,1384.388,307.0484402964683
2017-01-18,3339.3653,191.36026131132414,212.20329025598747,116.9641,1387.321,305.98762815615305
2017-01-19,3329.2891,192.83501853341173,209.84621065552594,116.911,1384.726,307.65327274814655
2017-01-20,3354.8891,191.27340629449193,211.87923330384137,116.9868,1360.739,307.49957098039
2017-01-23,3364.0808,191.04608470119626,212.87565309648633,117.0189,1368.453,307.45429725101843
2017-01-24,3364.4509,191.46423178192885,211.96884497683817,116.9164,1388.605,307.1180977505509
2017-01-25,3375.9042,189.0777019332581,212.90083533573352,116.6964,1389.242,309.3121690041403
2017-01-26,3387.9606,190.78208096842565,214.47470015126427,116.6725,1406.747,308.9528939695886
2017-02-03,3364.4923,190.7986528202338,214.33470944231985,116.4214,1368.889,304.87686260608086
2017-02-06,3373.2051,190.21263952028912,213.51523800134183,116.1475,1368.573,304.36880701132026
2017-02-07,3365.6849,189.1964971200334,215.93870491775306,115.9593,1381.599,303.5395791392924
2017-02-08,3383.2878,188.5784898590902,214.52007577800546,115.9748,1393.834,302.72099373631414
2017-02-09,3396.2924,187.6855215752324,214.73747491415205,116.1241,1386.471,302.4416024059871
2017-02-10,3413.4868,186.13587038113945,212.01963220887237,116.1201,1411.07,304.7723210572975
2017-02-13,3436.275,185.32662947950894,212.36050849797846,116.1796,1448.177,305.1153365268024
2017-02-14,3435.8042,182.36550252400116,213.39425788996772,116.1923,1448.467,304.4472113162187
2017-02-15,3421.7131,181.81042603266948,212.8111693195522,116.1926,1423.312,303.9662224347469
2017-02-16,3440.9331,181.6398167226756,213.4970952564996,116.2598,1409.255,301.8441012548317
2017-02-17,3421.4419,181.36304093946623,212.87342413590505,116.3387,1413.376,301.91147625608295
2017-02-20,3471.3926,182.71671740259026,213.4920760223806,116.4361,1424.264,303.0563639958908
2017-02-21,3482.823,181.10751887067772,212.29110851983742,116.384,1424.361,302.7485904716025
2017-02-22,3489.7567,178.8025419167001,210.50580261186354,116.3627,1411.943,299.81351400776504
2017-02-23,3473.3236,177.27520940071634,214.12467963807654,116.4002,1392.663,299.8125990406485
2017-02-24,3473.8517,176.64072796985465,216.02660230497062,116.3967,1395.997,299.9576218521661
2017-02-27,3446.2228,175.22748899435788,217.43092225776402,116.3695,1406.314,300.6075819655824
2017-02-28,3452.8103,176.2120139037051,216.4382989032982,116.3212,1390.408,299.4051750540319
2017-03-01,3458.4376,173.69705592165676,216.4384402140859,116.2465,1407.68,299.4305355714603
2017-03-02,3435.0963,174.57597338878492,214.8430897084233,116.2022,1410.125,299.6574187397622
2017-03-03,3427.8628,171.11592467005156,213.47795847989818,116.1567,1406.255,301.08251710054344
2017-03-06,3446.484,169.4898073342254,213.0687800974851,116.1006,1397.574,301.8868186478521
2017-03-07,3453.9565,168.20879816250778,212.65948240599403,116.0606,1394.049,303.56209568930393
2017-03-08,3448.7313,168.99244730698257,209.95180953751697,115.9666,1366.221,304.073213644605
2017-03-09,3426.9438,167.78240514203438,208.78537054549625,115.8974,1354.353,302.76567181768667
2017-03-10,3427.8916,167.25707733638427,206.06769688424987,115.8482,1345.431,304.1837221167282
2017-03-13,3458.098,168.43059551845593,208.54772081183594,115.7802,1372.095,301.90678048477554
2017-03-14,3456.6934,167.40420924829115,212.1073655799119,115.7841,1364.075,303.0468274930481
2017-03-15,3463.6436,167.98649531352106,210.11307282731354,115.8105,1379.336,301.76570451647876
2017-03-16,3481.5066,169.19300439859433,208.98849847837403,115.932,1387.791,302.82952477294896
2017-03-17,3445.8051,168.77533467062668,206.78829392937303,115.8921,1383.387,304.5233124434309
2017-03-20,3449.6126,168.79536202952215,203.37728165202327,115.8246,1385.486,305.0878767441441
2017-03-21,3466.3468,168.67932864532733,203.62650173916563,115.7068,1368.187,302.9905216356219
2017-03-22,3450.0502,172.30175919293393,205.35082310183225,115.709,1346.571,303.9588874924257
2017-03-23,3461.9782,173.87848751847645,204.8816215492045,115.6971,1352.3,304.1191662471607
2017-03-24,3489.5997,174.6581990938069,204.45050263252017,115.8419,1347.507,303.55530904528706
2017-03-27,3478.0385,173.84901617629552,204.7516132240601,115.8851,1319.955,300.77973852818076
2017-03-28,3469.8093,177.92815372556365,204.81957407382856,115.9184,1321.478,300.53607822790286
2017-03-29,3465.1933,178.14569970118092,204.04201220532644,115.8863,1347.312,300.5307919139676
2017-03-30,3436.758,180.67468921858213,202.84061524874522,115.8794,1335.249,302.5591344105947
2017-03-31,3456.0455,181.07666243062957,202.4971387693995,115.8862,1332.487,300.4813775028259
2017-04-05,3503.8932,181.64449184570285,198.97373033031866,115.8869,1351.868,299.9746719188379
2017-04-06,3514.0469,181.25600174335906,198.53205348743384,115.8756,1351.457,299.7157495929882
2017-04-07,3517.4634,182.80534644314986,197.9311734433019,115.9009,1322.901,300.14990717925446
2017-04-10,3505.1392,181.07153338207863,200.84983175693267,115.8734,1314.668,303.6694391859271
2017-04-11,3517.328,178.0888426879343,201.30674865660265,115.8436,1307.486,302.5926604073532
2017-04-12,3509.4387,178.05425847901373,201.16629620206953,115.8209,1286.532,302.6329316388916
2017-04-13,3514.5662,177.6356290667416,204.86939999063242,115.7887,1294.931,304.2620220136448
2017-04-14,3486.5045,177.59842392190305,205.35728596396262,115.6612,1286.614,303.31827864251443
2017-04-17,3479.9417,175.43391566766456,207.36297919826606,115.4177,1287.286,304.154838953041
2017-04-18,3462.7429,175.88079686260275,207.00537392379312,115.3126,1269.048,303.3346263024741
2017-04-19,3445.8761,174.30331959332176,205.41195560628793,115.2926,1266.92,302.14318131754607
2017-04-20,3461.5481,173.59686331384668,204.83649707001504,115.1914,1278.394,302.1091731050158
2017-04-21,3466.7865,172.02868066600038,206.0482330240064,115.0421,1285.697,299.24676312017596
2017-04-24,3431.2587,169.06501017988256,206.8554016281529,114.7978,1279.352,301.5440082903338
2017-04-25,3440.9743,168.51764286446218,208.2166845041331,114.8206,1275.072,301.7293448220807
2017-04-26,3445.1832,168.6531740929238,207.05352580322992,114.8231,1273.454,297.977930296027
2017-04-27,3446.7202,168.06484699182448,206.13059682935443,114.8634,1282.396,298.38204657699123
2017-04-28,3439.753,167.06745247216324,204.22044992636796,114.8228,1294.144,298.32527878134255
2017-05-02,3426.5766,163.5468710921148,200.42596767724717,114.7586,1306.893,300.1277981847198
2017-05-03,3413.1282,164.36458096135388,200.4678472465237,114.6338,1297.15,300.3574501304167
2017-05-04,3404.3864,164.5363920735718,199.61805585567055,114.4928,1255.242,303.3783543590631
2017-05-05,3382.5502,165.63879680788426,196.36793754731286,114.4644,1238.185,300.696486090479
2017-05-08,3358.8125,168.1938070674291,197.18674121955408,114.318,1243.579,301.4720399631463
2017-05-09,3352.5324,168.03742702111307,196.84458088066216,114.1753,1247.159,300.99917814544136
2017-05-10,3337.7007,168.46935934146973,195.90340765194708,113.9701,1249.085,299.944761091508
